id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,description
14077,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[459, 145], [453, 754], [571, 673], [669, 771], [647, 932], [462, 859], [458, 991], [758, 1004], [798, 250], [721, 148]]",cabinet door,0.379,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,2.49,859.0,345.0,"{""above"": null, ""below"": 14076, ""left"": null, ""right"": 14072, ""top_left"": null, ""top_right"": null, ""bottom_left"": 14075, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14077, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.49. Moreover, the order relation between this container and the others is: below it there is the container id 14076, to the right of it there is the container id 14072, at the bottom-left of it there is the container id 14075."
14078,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[1529, 327], [1526, 720], [1748, 725], [1750, 334]]",drawer,0.341,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,1.777,398.0,224.0,"{""above"": null, ""below"": null, ""left"": 14079, ""right"": 14073, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14078, is a ""drawer"", it is above the countertop, and the ratio between its height and width is 1.777. Moreover, the order relation between this container and the others is: to the left of it there is the container id 14079, to the right of it there is the container id 14073. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a microwave."
14079,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[1262, 322], [1258, 719], [1481, 722], [1483, 331]]",cabinet door,0.358,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,1.778,400.0,225.0,"{""above"": null, ""below"": null, ""left"": 14072, ""right"": 14078, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14079, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 1.778. Moreover, the order relation between this container and the others is: to the left of it there is the container id 14072, to the right of it there is the container id 14078. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a microwave."
14080,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2812, 0], [2809, 557], [2904, 560], [2850, 289], [2932, 246], [2956, 546], [3007, 543], [3007, 0]]",cabinet door,0.303,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,2.828,560.0,198.0,"{""above"": null, ""below"": null, ""left"": 14083, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14080, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.828. Moreover, the order relation between this container and the others is: to the left of it there is the container id 14083."
14081,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[1220, 1428], [1017, 1427], [1021, 1522], [1212, 1526]]",drawer cabinet door,0.375,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",below,0.488,99.0,203.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14081, is a ""drawer cabinet door"", it is below the countertop, and the ratio between its height and width is 0.488."
14082,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2627, 413], [2623, 602], [2674, 615], [2683, 438]]",cabinet door,0.323,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,3.367,202.0,60.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": 14083, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14082, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.367. Moreover, the order relation between this container and the others is: at the top-right of it there is the container id 14083."
14083,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2773, 0], [2617, 87], [2624, 349], [2734, 312], [2748, 576], [2784, 559]]",cabinet door,0.347,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,3.449,576.0,167.0,"{""above"": null, ""below"": 14082, ""left"": null, ""right"": 14080, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14083, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.449. Moreover, the order relation between this container and the others is: below it there is the container id 14082, to the right of it there is the container id 14080."
14084,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2012, 1535], [1811, 1544], [1811, 1920], [2032, 1918]]",cabinet door,0.319,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",below,1.742,385.0,221.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": ""stove"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14084, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.742. Also, here is the order relation between this container and the anchors in the kitchen: to the left of it there is a oven, at the top-left of it there is a stove."
14085,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2032, 1374], [1802, 1379], [1804, 1972], [1815, 1929], [2036, 1921]]",cabinet door,0.301,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",below,2.556,598.0,234.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 14084}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": ""stove"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14085, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.556. Moreover, the order relation between this container and the others is: at the bottom-right of it there is the container id 14084. Also, here is the order relation between this container and the anchors in the kitchen: to the left of it there is a oven, at the top-left of it there is a stove."
14086,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2366, 245], [2287, 296], [2296, 687], [2374, 664]]",drawer,0.304,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,5.08,442.0,87.0,"{""above"": null, ""below"": null, ""left"": 14073, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14086, is a ""drawer"", it is above the countertop, and the ratio between its height and width is 5.08. Moreover, the order relation between this container and the others is: to the left of it there is the container id 14073."
14087,images/kitchen/16_segmented_sun_aydvvhqombqloffb.jpg,"[[2533, 527], [2531, 637], [2539, 608]]",drawer cabinet door,0.315,"[[0, 1318], [3008, 1318], [3008, 2000], [0, 2000]]",above,13.75,110.0,8.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14087, is a ""drawer cabinet door"", it is above the countertop, and the ratio between its height and width is 13.75."
14088,images/kitchen/2_segmented_sun_aqvipydtqsmcgvuj.jpg,"[[120, 236]]",cabinet door,0.367,"[[0, 166], [240, 166], [240, 320], [0, 320]]",below,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14088, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.0."
14089,images/kitchen/2_segmented_sun_aqvipydtqsmcgvuj.jpg,"[[117, 235], [118, 235]]",drawer,0.322,"[[0, 166], [240, 166], [240, 320], [0, 320]]",below,0.0,0.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14089, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.0."
14090,images/kitchen/7_segmented_sun_aaktvzxuzcrholrn.jpg,"[[1619, 630], [1618, 879], [1721, 893], [1718, 641]]",cabinet door,0.556,"[[0, 596], [2000, 596], [2000, 1338], [0, 1338]]",below,2.553,263.0,103.0,"{""above"": null, ""below"": null, ""left"": 14091, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14090, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.553. Moreover, the order relation between this container and the others is: to the left of it there is the container id 14091. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink."
14091,images/kitchen/7_segmented_sun_aaktvzxuzcrholrn.jpg,"[[1513, 625], [1512, 866], [1614, 881], [1614, 630]]",cabinet door,0.531,"[[0, 596], [2000, 596], [2000, 1338], [0, 1338]]",below,2.51,256.0,102.0,"{""above"": null, ""below"": null, ""left"": 14094, ""right"": 14090, ""top_left"": 14092, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 14091, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.51. Moreover, the order relation between this container and the others is: to the left of it there is the container id 14094, to the right of it there is the container id 14090, at the top-left of it there is the container id 14092. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink."
14092,images/kitchen/7_segmented_sun_aaktvzxuzcrholrn.jpg,"[[1365, 618], [1367, 665], [1507, 671], [1504, 623]]",drawer,0.449,"[[0, 596], [2000, 596], [2000, 1338], [0, 1338]]",below,0.373,53.0,142.0,"{""above"": null, ""below"": 14093, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 14091}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","Container id 14092, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.373. Moreover, the order relation between this container and the others is: below it there is the container id 14093, at the bottom-right of it there is the container id 14091. Also, here is the order relation between this container and the anchors in the kitchen: at the top-right of it there is a sink."
