id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
8400,1,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[162, 1], [162, 75], [194, 75], [191, 1]]",cabinet door,0.478,"[[0, 124], [256, 124], [256, 256], [0, 256]]",above,2.312,74.0,32.0,"{""above"": null, ""below"": null, ""left"": 8401, ""right"": 8403, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.2673},{'sink': 117.79},[],cabinet door,{},Container 1: cabinet door above the countertop
8401,2,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[127, 0], [127, 76], [158, 76], [156, 1]]",cabinet door,0.497,"[[0, 124], [256, 124], [256, 256], [0, 256]]",above,2.452,76.0,31.0,"{""above"": null, ""below"": null, ""left"": 8402, ""right"": 8400, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""sink"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.2374},{'sink': 96.6},[],cabinet door,{'sink': 2},"Container 2: cabinet door above the countertop, located above the sink."
8402,3,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[98, 0], [98, 70], [103, 76], [122, 76], [123, 1]]",cabinet door,0.493,"[[0, 124], [256, 124], [256, 256], [0, 256]]",above,3.04,76.0,25.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 8401, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.2276},{'sink': 73.56},[],cabinet door,{'sink': 1},Container 3: cabinet door above the countertop
8403,4,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[198, 0], [200, 74], [230, 75], [226, 1]]",cabinet door,0.461,"[[0, 124], [256, 124], [256, 256], [0, 256]]",above,2.344,75.0,32.0,"{""above"": null, ""below"": null, ""left"": 8400, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.3273},{'sink': 133.38},[],cabinet door,{},Container 4: cabinet door above the countertop
8404,5,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[217, 242]]",drawer,0.367,"[[0, 124], [256, 124], [256, 256], [0, 256]]",below,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.4023},{'sink': 234.36},[],drawer,{},Container 5: drawer below the countertop
8405,6,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[246, 239]]",drawer,0.34,"[[0, 124], [256, 124], [256, 256], [0, 256]]",below,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.4478},{'sink': 225.37},[],drawer,{},Container 6: drawer below the countertop
8406,7,images/kitchen/7_segmented_sun_actxvsxmlpovpnrs.jpg,"[[212, 231], [212, 239], [213, 239], [213, 231]]",drawer,0.339,"[[0, 124], [256, 124], [256, 256], [0, 256]]",below,8.0,8.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{'sink': 0.3794},{'sink': 234.18},[],drawer,{},Container 7: drawer below the countertop
8495,1,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[81, 70], [80, 119], [98, 120], [98, 72]]",cabinet door,0.38,,,2.778,50.0,18.0,"{""above"": null, ""below"": null, ""left"": 8497, ""right"": null, ""top_left"": null, ""top_right"": 8502, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3455, 'microwave': 0.313, 'refrigerator': 0.5804, 'stove': 0.5564, 'sink': 0.5647}","{'oven': 38.56, 'microwave': 6.35, 'refrigerator': 33.67, 'stove': 37.43, 'sink': 30.91}",[],cabinet door,{},Container 1: cabinet door
8496,2,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[156, 75], [157, 120], [179, 120], [179, 74]]",cabinet door,0.356,,,2.0,46.0,23.0,"{""above"": null, ""below"": null, ""left"": 8504, ""right"": 8498, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""microwave"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.2225, 'microwave': 0.1172, 'refrigerator': 0.4263, 'stove': 0.413, 'sink': 0.4043}","{'oven': 71.0, 'microwave': 14.63, 'refrigerator': 47.99, 'stove': 53.76, 'sink': 44.82}",[],cabinet door,{},"Container 2: cabinet door, located to the left of the microwave."
8497,3,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[74, 67], [72, 74], [61, 75], [62, 120], [79, 118], [79, 70]]",cabinet door,0.36,,,2.944,53.0,18.0,"{""above"": null, ""below"": null, ""left"": 8501, ""right"": 8495, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3938, 'microwave': 0.3608, 'refrigerator': 0.6294, 'stove': 0.6048, 'sink': 0.6141}","{'oven': 36.7, 'microwave': 8.7, 'refrigerator': 32.88, 'stove': 36.31, 'sink': 30.32}",[],cabinet door,{},Container 3: cabinet door
8498,4,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[195, 73], [181, 75], [181, 121], [193, 120]]",cabinet door,0.34,,,3.429,48.0,14.0,"{""above"": null, ""below"": null, ""left"": 8496, ""right"": null, ""top_left"": null, ""top_right"": 8503, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""microwave"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.2116, 'microwave': 0.0702, 'refrigerator': 0.3947, 'stove': 0.3857, 'sink': 0.3707}","{'oven': 83.85, 'microwave': 24.95, 'refrigerator': 53.37, 'stove': 59.74, 'sink': 50.25}",[],cabinet door,"{'oven': 2, 'microwave': 1, 'stove': 2}","Container 4: cabinet door, located to the left of the microwave."
8499,5,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[216, 157], [215, 210], [230, 214], [231, 159]]",drawer,0.52,,,3.562,57.0,16.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.0676, 'microwave': 0.1932, 'refrigerator': 0.1747, 'stove': 0.1536, 'sink': 0.1609}","{'oven': 189.11, 'microwave': 262.32, 'refrigerator': 33.23, 'stove': 46.88, 'sink': 23.43}",[],drawer,"{'oven': 1, 'refrigerator': 1, 'stove': 1, 'sink': 1}","Container 5: drawer, located to the right of the oven."
8500,6,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[269, 56], [243, 58], [245, 90], [271, 88]]",cabinet door,0.323,,,1.214,34.0,28.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""microwave"", ""bottom_right"": null}","{'oven': 0.3113, 'microwave': 0.1437, 'refrigerator': 0.3827, 'stove': 0.3947, 'sink': 0.3516}","{'oven': 119.31, 'microwave': 140.87, 'refrigerator': 80.91, 'stove': 87.2, 'sink': 79.85}",[],cabinet door,"{'refrigerator': 2, 'sink': 2}","Container 6: cabinet door, located at the top-right of the microwave."
8501,7,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[35, 53], [34, 121], [56, 121], [57, 55], [49, 55], [54, 78], [41, 79], [46, 54]]",cabinet door,0.342,,,2.957,68.0,23.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 8497, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.4594, 'microwave': 0.4265, 'refrigerator': 0.6958, 'stove': 0.6705, 'sink': 0.6809}","{'oven': 34.67, 'microwave': 10.9, 'refrigerator': 31.91, 'stove': 34.95, 'sink': 29.57}",[],cabinet door,{},Container 7: cabinet door
8502,8,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[100, 71], [99, 94], [128, 95], [127, 79], [121, 71], [117, 70], [110, 78], [104, 71]]",cabinet door,0.338,,,0.862,25.0,29.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 8504, ""top_left"": null, ""top_right"": null, ""bottom_left"": 8495, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3319, 'microwave': 0.2621, 'refrigerator': 0.5575, 'stove': 0.5384, 'sink': 0.5385}","{'oven': 50.81, 'microwave': 16.98, 'refrigerator': 40.72, 'stove': 44.9, 'sink': 38.05}",[],cabinet door,{},Container 8: cabinet door
8503,9,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[211, 70], [197, 71], [197, 95], [211, 94]]",cabinet door,0.304,,,1.786,25.0,14.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 8498, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""microwave""}","{'oven': 0.2482, 'microwave': 0.0703, 'refrigerator': 0.4036, 'stove': 0.4006, 'sink': 0.3768}","{'oven': 94.37, 'microwave': 71.73, 'refrigerator': 61.28, 'stove': 67.57, 'sink': 58.75}",[],cabinet door,{'microwave': 2},"Container 9: cabinet door, located at the top-left of the microwave."
8504,10,images/kitchen/10_segmented_sun_amtjxsanqdidbljy.jpg,"[[129, 75], [130, 95], [153, 96], [152, 74]]",cabinet door,0.311,,,0.917,22.0,24.0,"{""above"": null, ""below"": null, ""left"": 8502, ""right"": 8496, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.2788, 'microwave': 0.1906, 'refrigerator': 0.4952, 'stove': 0.4791, 'sink': 0.4746}","{'oven': 59.9, 'microwave': 18.49, 'refrigerator': 44.59, 'stove': 49.44, 'sink': 41.73}",[],cabinet door,{},Container 10: cabinet door
8505,1,images/kitchen/3_segmented_sun_adgzlmfmuebiydtv.jpg,"[[122, 190], [50, 211], [54, 255], [118, 255]]",cabinet door,0.443,"[[0, 137], [256, 137], [256, 256], [0, 256]]",below,0.903,65.0,72.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.1638, 'oven': 0.1753, 'dishwasher': 0.2002}","{'stove': 262.25, 'oven': 247.78, 'dishwasher': 235.54}",[],cabinet door,"{'stove': 1, 'oven': 1, 'dishwasher': 1}",Container 1: cabinet door below the countertop
8506,2,images/kitchen/3_segmented_sun_adgzlmfmuebiydtv.jpg,"[[205, 168], [204, 194], [255, 194], [255, 168]]",drawer,0.424,"[[0, 137], [256, 137], [256, 256], [0, 256]]",below,0.51,26.0,51.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.4205, 'oven': 0.4645, 'dishwasher': 0.5116}","{'stove': 184.52, 'oven': 184.09, 'dishwasher': 184.03}",[],drawer,{},Container 2: drawer below the countertop
8507,3,images/kitchen/3_segmented_sun_adgzlmfmuebiydtv.jpg,"[[182, 251]]",cabinet door,0.393,"[[0, 137], [256, 137], [256, 256], [0, 256]]",below,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.3658, 'oven': 0.4015, 'dishwasher': 0.4424}","{'stove': 218.25, 'oven': 214.35, 'dishwasher': 211.21}",[],cabinet door,"{'stove': 2, 'oven': 2, 'dishwasher': 2}",Container 3: cabinet door below the countertop
8508,1,images/kitchen/11_segmented_sun_akfkrhjstcyqvgne.jpg,"[[192, 35], [190, 83], [226, 85], [227, 36]]",cabinet door,0.455,"[[0, 109], [320, 109], [320, 240], [0, 240]]",above,1.351,50.0,37.0,"{""above"": null, ""below"": null, ""left"": 8513, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.3562, 'refrigerator': 0.2512, 'oven': 0.3533, 'sink': 0.1644}","{'stove': 145.02, 'refrigerator': 59.59, 'oven': 125.64, 'sink': 129.14}",[],cabinet door,{},Container 1: cabinet door above the countertop
8509,2,images/kitchen/11_segmented_sun_akfkrhjstcyqvgne.jpg,"[[151, 35], [150, 64], [168, 64], [168, 36]]",cabinet door,0.369,"[[0, 109], [320, 109], [320, 240], [0, 240]]",above,1.611,29.0,18.0,"{""above"": null, ""below"": null, ""left"": 8512, ""right"": 8513, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.2842, 'refrigerator': 0.3483, 'oven': 0.3227, 'sink': 0.1538}","{'stove': 126.26, 'refrigerator': 43.92, 'oven': 104.74, 'sink': 82.53}",[],cabinet door,{},Container 2: cabinet door above the countertop
8510,3,images/kitchen/11_segmented_sun_akfkrhjstcyqvgne.jpg,"[[75, 0], [74, 75], [95, 76], [98, 1]]",cabinet door,0.363,"[[0, 109], [320, 109], [320, 240], [0, 240]]",above,3.167,76.0,24.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 8512, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.2591, 'refrigerator': 0.5127, 'oven': 0.3565, 'sink': 0.2736}","{'stove': 86.4, 'refrigerator': 31.91, 'oven': 73.33, 'sink': 41.67}",[],cabinet door,{},Container 3: cabinet door above the countertop
8511,4,images/kitchen/11_segmented_sun_akfkrhjstcyqvgne.jpg,"[[145, 115], [144, 167], [201, 169], [200, 114]]",cabinet door,0.316,"[[0, 109], [320, 109], [320, 240], [0, 240]]",below,0.965,55.0,57.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 8517, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": ""stove"", ""right"": ""refrigerator"", ""top_left"": null, ""top_right"": null, ""bottom_left"": ""oven"", ""bottom_right"": null}","{'stove': 0.2013, 'refrigerator': 0.2181, 'oven': 0.1422, 'sink': 0.0774}","{'stove': 179.87, 'refrigerator': 3.38, 'oven': 144.12, 'sink': 260.23}",[],cabinet door,"{'stove': 1, 'oven': 1, 'sink': 1}","Container 4: cabinet door below the countertop, located below the sink, to the right of the stove, to the left of the refrigerator, and at the top-right of the oven."
8512,5,images/kitchen/11_segmented_sun_akfkrhjstcyqvgne.jpg,"[[108, 35], [106, 58], [112, 84], [147, 85], [148, 35]]",cabinet door,0.387,"[[0, 109], [320, 109], [320, 240], [0, 240]]",above,1.19,50.0,42.0,"{""above"": null, ""below"": null, ""left"": 8510, ""right"": 8509, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""sink""}","{'stove': 0.2203, 'refrigerator': 0.4024, 'oven': 0.2881, 'sink': 0.1675}","{'stove': 111.43, 'refrigerator': 32.72, 'oven': 88.91, 'sink': 50.02}",[],cabinet door,{'stove': 2},"Container 5: cabinet door above the countertop, located at the top-left of the sink."
8513,6,images/kitchen/11_segmented_sun_akfkrhjstcyqvgne.jpg,"[[170, 36], [170, 64], [187, 65], [188, 36]]",cabinet door,0.359,"[[0, 109], [320, 109], [320, 240], [0, 240]]",above,1.611,29.0,18.0,"{""above"": null, ""below"": null, ""left"": 8514, ""right"": 8508, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.3146, 'refrigerator': 0.3141, 'oven': 0.3373, 'sink': 0.154}","{'stove': 133.57, 'refrigerator': 49.94, 'oven': 112.83, 'sink': 100.76}",[],cabinet door,{},Container 6: cabinet door above the countertop
