id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
9787,8,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[200, 161], [171, 161], [171, 170], [198, 171], [200, 170]]",cabinet door,0.405,"[[0, 144], [256, 144], [256, 256], [0, 256]]",below,0.345,10.0,29.0,"{""above"": null, ""below"": 9780, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.1481, 'oven': 0.1522, 'electronic kettle': 0.4104, 'sink': 0.1626, 'dish': 0.41, 'dishwasher': 0.299}","{'stove': 358.29, 'oven': 44.56, 'electronic kettle': 178.3, 'sink': 201.91, 'dish': 172.66, 'dishwasher': 171.82}",[],cabinet door,"{'stove': 1, 'oven': 2}","Container id 8, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the stove, and the 2nd closest to the oven."
9788,9,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[84, 105], [84, 106], [85, 106]]",cabinet door,0.372,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,1.0,1.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.4643, 'oven': 0.4811, 'electronic kettle': 0.2189, 'sink': 0.173, 'dish': 0.2513, 'dishwasher': 0.2111}","{'stove': 20.67, 'oven': 34.87, 'electronic kettle': 124.46, 'sink': 38.46, 'dish': 118.6, 'dishwasher': 92.63}",[],cabinet door,{},"Container id 9, is a ""cabinet door"" above the countertop."
9789,10,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[82, 105]]",cabinet door,0.313,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.471, 'oven': 0.4875, 'electronic kettle': 0.2168, 'sink': 0.1792, 'dish': 0.2499, 'dishwasher': 0.2127}","{'stove': 20.6, 'oven': 34.61, 'electronic kettle': 122.78, 'sink': 37.64, 'dish': 117.1, 'dishwasher': 90.87}",[],cabinet door,{'electronic kettle': 2},"Container id 10, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the electronic kettle."
9790,11,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[82, 103]]",cabinet door,0.31,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,0.0,0.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.4729, 'oven': 0.4906, 'electronic kettle': 0.2215, 'sink': 0.1826, 'dish': 0.2549, 'dishwasher': 0.2182}","{'stove': 21.23, 'oven': 35.14, 'electronic kettle': 122.01, 'sink': 39.02, 'dish': 116.53, 'dishwasher': 90.85}",[],cabinet door,{},"Container id 11, is a ""cabinet door"" above the countertop."
9791,12,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[82, 76], [82, 99], [84, 96], [85, 102], [111, 102], [110, 75], [86, 75], [84, 79]]",cabinet door,0.321,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,0.931,27.0,29.0,"{""above"": null, ""below"": 9788, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.4684, 'oven': 0.4976, 'electronic kettle': 0.2691, 'sink': 0.1962, 'dish': 0.3024, 'dishwasher': 0.261}","{'stove': 27.0, 'oven': 40.61, 'electronic kettle': 121.57, 'sink': 52.87, 'dish': 117.01, 'dishwasher': 95.87}",[],cabinet door,{},"Container id 12, is a ""cabinet door"" above the countertop."
9792,13,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[82, 73], [83, 73]]",cabinet door,0.302,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,0.0,0.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.5076, 'oven': 0.5416, 'electronic kettle': 0.2956, 'sink': 0.2427, 'dish': 0.3316, 'dishwasher': 0.3011}","{'stove': 30.04, 'oven': 42.42, 'electronic kettle': 113.69, 'sink': 54.61, 'dish': 110.34, 'dishwasher': 90.88}",[],cabinet door,{},"Container id 13, is a ""cabinet door"" above the countertop."
9793,14,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[137, 181], [137, 214], [166, 214], [167, 181]]",cabinet door,0.303,"[[0, 144], [256, 144], [256, 256], [0, 256]]",below,1.1,33.0,30.0,"{""above"": null, ""below"": null, ""left"": 9782, ""right"": 9780, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.2639, 'oven': 0.2096, 'electronic kettle': 0.3186, 'sink': 0.1546, 'dish': 0.3083, 'dishwasher': 0.2005}","{'stove': 340.11, 'oven': 5.86, 'electronic kettle': 193.28, 'sink': 250.84, 'dish': 186.14, 'dishwasher': 192.33}",[],cabinet door,{},"Container id 14, is a ""cabinet door"" below the countertop."
9794,15,images/kitchen/15_segmented_sun_amstpwyljnixuvqh.jpg,"[[246, 83], [246, 87]]",drawer,0.333,"[[0, 144], [256, 144], [256, 256], [0, 256]]",above,inf,4.0,0.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'stove': 0.2213, 'oven': 0.3362, 'electronic kettle': 0.6179, 'sink': 0.352, 'dish': 0.6312, 'dishwasher': 0.5291}","{'stove': 93.15, 'oven': 98.86, 'electronic kettle': 157.39, 'sink': 152.1, 'dish': 153.9, 'dishwasher': 149.57}",[],drawer,{},"Container id 15, is a ""drawer"" above the countertop."
10932,1,images/kitchen/5_segmented_sun_axwfwkibvzamixmp.jpg,"[[88, 46], [87, 80], [90, 83], [105, 83], [107, 48]]",cabinet door,0.395,"[[0, 107], [300, 107], [300, 225], [0, 225]]",above,1.85,37.0,20.0,"{""above"": null, ""below"": null, ""left"": 10935, ""right"": 10936, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.6303, 'stove': 0.6198, 'oven': 0.6127}","{'refrigerator': 31.93, 'stove': 32.54, 'oven': 31.55}",[],cabinet door,{},"Container id 1, is a ""cabinet door"" above the countertop."
10933,2,images/kitchen/5_segmented_sun_axwfwkibvzamixmp.jpg,"[[152, 48], [155, 50], [150, 87], [183, 88], [184, 49]]",cabinet door,0.368,"[[0, 107], [300, 107], [300, 225], [0, 225]]",above,1.176,40.0,34.0,"{""above"": null, ""below"": null, ""left"": 10936, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.4899, 'stove': 0.4811, 'oven': 0.4718}","{'refrigerator': 44.43, 'stove': 45.46, 'oven': 44.4}",[],cabinet door,"{'refrigerator': 2, 'stove': 2, 'oven': 2}","Container id 2, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the refrigerator, the 2nd closest to the stove, and the 2nd closest to the oven."
10934,3,images/kitchen/5_segmented_sun_axwfwkibvzamixmp.jpg,"[[144, 113], [141, 145], [151, 145], [154, 157], [174, 158], [175, 116]]",cabinet door,0.37,"[[0, 107], [300, 107], [300, 225], [0, 225]]",below,1.324,45.0,34.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3989, 'stove': 0.3873, 'oven': 0.3824}","{'refrigerator': 21.16, 'stove': 21.83, 'oven': 20.07}",[],cabinet door,"{'refrigerator': 1, 'stove': 1, 'oven': 1}","Container id 3, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the refrigerator, the closest to the stove, and the closest to the oven."
10935,4,images/kitchen/5_segmented_sun_axwfwkibvzamixmp.jpg,"[[73, 43], [70, 79], [73, 82], [84, 81], [86, 45]]",cabinet door,0.3,"[[0, 107], [300, 107], [300, 225], [0, 225]]",above,2.438,39.0,16.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 10932, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.6746, 'stove': 0.6639, 'oven': 0.6572}","{'refrigerator': 30.13, 'stove': 30.67, 'oven': 29.73}",[],cabinet door,{},"Container id 4, is a ""cabinet door"" above the countertop."
10936,5,images/kitchen/5_segmented_sun_axwfwkibvzamixmp.jpg,"[[110, 48], [111, 71], [144, 71], [144, 49]]",cabinet door,0.361,"[[0, 107], [300, 107], [300, 225], [0, 225]]",above,0.676,23.0,34.0,"{""above"": null, ""below"": null, ""left"": 10932, ""right"": 10933, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.5734, 'stove': 0.5637, 'oven': 0.5554}","{'refrigerator': 38.3, 'stove': 39.08, 'oven': 38.08}",[],cabinet door,{},"Container id 5, is a ""cabinet door"" above the countertop."
11001,1,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[85, 119], [50, 122], [52, 179], [86, 173]]",cabinet door,0.585,"[[0, 96], [320, 96], [320, 229], [0, 229]]",below,1.667,60.0,36.0,"{""above"": null, ""below"": null, ""left"": 11002, ""right"": 11006, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": ""oven"", ""top_left"": ""sink"", ""top_right"": ""stove"", ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.203, 'oven': 0.1229, 'stove': 0.1209, 'sink': 0.1059, 'electronic kettle': 0.2478}","{'microwave': 321.48, 'oven': 326.56, 'stove': 311.31, 'sink': 236.09, 'electronic kettle': 332.82}",[],cabinet door,{'sink': 1},"Container id 1, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the sink."
11002,2,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[47, 122], [8, 125], [11, 186], [49, 180]]",cabinet door,0.573,"[[0, 96], [320, 96], [320, 229], [0, 229]]",below,1.561,64.0,41.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 11001, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2942, 'oven': 0.2183, 'stove': 0.2079, 'sink': 0.1087, 'electronic kettle': 0.3447}","{'microwave': 331.77, 'oven': 338.38, 'stove': 330.12, 'sink': 292.32, 'electronic kettle': 338.58}",[],cabinet door,{'sink': 2},"Container id 2, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the sink."
11003,3,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[43, 21], [42, 67], [76, 67], [77, 25]]",cabinet door,0.572,"[[0, 96], [320, 96], [320, 229], [0, 229]]",above,1.314,46.0,35.0,"{""above"": null, ""below"": null, ""left"": 11010, ""right"": 11009, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.2264, 'oven': 0.2312, 'stove': 0.1996, 'sink': 0.1784, 'electronic kettle': 0.2849}","{'microwave': 36.9, 'oven': 57.34, 'stove': 59.24, 'sink': 101.92, 'electronic kettle': 31.58}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
11004,4,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[122, 29], [121, 68], [146, 69], [147, 31]]",cabinet door,0.597,"[[0, 96], [320, 96], [320, 229], [0, 229]]",above,1.538,40.0,26.0,"{""above"": null, ""below"": null, ""left"": 11008, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1254, 'oven': 0.1949, 'stove': 0.1829, 'sink': 0.2792, 'electronic kettle': 0.1483}","{'microwave': 93.78, 'oven': 109.34, 'stove': 118.49, 'sink': 144.1, 'electronic kettle': 68.91}",[],cabinet door,{},"Container id 4, is a ""cabinet door"" above the countertop."
11005,5,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[127, 138], [110, 140], [110, 169], [127, 166]]",cabinet door,0.506,"[[0, 96], [320, 96], [320, 229], [0, 229]]",below,1.824,31.0,17.0,"{""above"": null, ""below"": null, ""left"": 11006, ""right"": 11011, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""oven"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1426, 'oven': 0.0843, 'stove': 0.1141, 'sink': 0.2122, 'electronic kettle': 0.1564}","{'microwave': 282.61, 'oven': 252.63, 'stove': 245.2, 'sink': 208.3, 'electronic kettle': 306.38}",[],cabinet door,{'oven': 1},"Container id 5, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the oven."
11006,6,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[89, 140], [89, 172], [108, 170], [108, 140]]",cabinet door,0.511,"[[0, 96], [320, 96], [320, 229], [0, 229]]",below,1.684,32.0,19.0,"{""above"": null, ""below"": null, ""left"": 11001, ""right"": 11005, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""oven"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1664, 'oven': 0.0899, 'stove': 0.1093, 'sink': 0.1726, 'electronic kettle': 0.1948}","{'microwave': 299.5, 'oven': 286.59, 'stove': 271.55, 'sink': 218.02, 'electronic kettle': 317.49}",[],cabinet door,{'stove': 1},"Container id 6, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the stove."
11007,7,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[156, 114], [130, 116], [130, 124], [155, 123]]",drawer,0.515,"[[0, 96], [320, 96], [320, 229], [0, 229]]",below,0.385,10.0,26.0,"{""above"": null, ""below"": 11011, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""microwave"", ""below"": null, ""left"": ""oven"", ""right"": null, ""top_left"": null, ""top_right"": ""electronic kettle"", ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.0609, 'oven': 0.087, 'stove': 0.1108, 'sink': 0.2488, 'electronic kettle': 0.0503}","{'microwave': 239.96, 'oven': 176.06, 'stove': 188.9, 'sink': 183.27, 'electronic kettle': 308.26}",[],drawer,"{'microwave': 1, 'oven': 2, 'stove': 2, 'electronic kettle': 1}","Container id 7, is a ""drawer"" below the countertop. Additionally, it is the closest to the microwave, the 2nd closest to the oven, the 2nd closest to the stove, and the closest to the electronic kettle."
11008,8,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[102, 27], [101, 58], [119, 58], [119, 28]]",cabinet door,0.568,"[[0, 96], [320, 96], [320, 229], [0, 229]]",above,1.722,31.0,18.0,"{""above"": null, ""below"": null, ""left"": 11009, ""right"": 11004, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.151, 'oven': 0.2004, 'stove': 0.1793, 'sink': 0.2449, 'electronic kettle': 0.1922}","{'microwave': 69.81, 'oven': 91.2, 'stove': 98.63, 'sink': 132.62, 'electronic kettle': 53.72}",[],cabinet door,{},"Container id 8, is a ""cabinet door"" above the countertop."
11009,9,images/kitchen/12_segmented_sun_agdxrnaqlzlannbk.jpg,"[[80, 25], [80, 57], [99, 57], [99, 27]]",cabinet door,0.564,"[[0, 96], [320, 96], [320, 229], [0, 229]]",above,1.684,32.0,19.0,"{""above"": null, ""below"": null, ""left"": 11003, ""right"": 11008, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1788, 'oven': 0.2093, 'stove': 0.1823, 'sink': 0.2155, 'electronic kettle': 0.2296}","{'microwave': 54.11, 'oven': 76.59, 'stove': 81.85, 'sink': 121.66, 'electronic kettle': 43.53}",[],cabinet door,{},"Container id 9, is a ""cabinet door"" above the countertop."
